customer_id,signup_date,country,segment
4855,2023-08-01,US,Premium
4856,2023-04-11,CA,Regular
4857,2023-03-05,CA,New
4858,2023-02-28,AU,Regular
4859,2023-09-28,US,New
4860,2023-10-16,US,Premium
4861,2023-10-07,AU,Regular
4862,2023-12-13,UK,Regular
4863,2023-08-05,UK,Regular
4864,2023-02-17,CA,New
4865,2023-05-13,CA,Regular
4866,2023-01-26,AU,Premium
4867,2023-02-27,CA,Premium
4868,2023-10-27,CA,Premium
4869,2023-05-25,AU,Regular
4870,2023-10-26,UK,Regular
4871,2023-07-09,AU,Regular
4872,2023-05-17,AU,Premium
4873,2023-06-01,AU,Regular
4874,2023-10-06,US,Regular
4875,2023-04-14,AU,Premium
4876,2023-12-25,AU,New
4877,2023-07-02,US,New
4878,2023-07-01,UK,New
4879,2023-03-05,UK,Premium
4880,2023-07-02,UK,Regular
4881,2023-06-27,US,Regular
4882,2023-08-15,CA,Premium
4883,2023-01-31,CA,Regular
4884,2023-11-04,UK,Premium
4885,2023-12-04,UK,Premium
4886,2023-06-22,AU,Premium
4887,2023-10-03,AU,Premium
4888,2023-11-30,AU,New
4889,2023-12-05,US,New
4890,2023-05-10,AU,Regular
4891,2023-07-15,AU,Regular
4892,2023-11-24,US,Regular
4893,2023-05-21,US,New
4894,2023-04-27,UK,New
4895,2023-03-14,CA,New
4896,2023-03-31,UK,Premium
4897,2023-01-14,US,New
4898,2023-05-23,US,Regular
4899,2023-10-21,UK,Regular
4900,2023-12-20,AU,Regular
4901,2023-03-25,UK,Premium
4902,2023-01-14,US,New
4903,2023-12-13,CA,Regular
4904,2023-11-13,UK,Premium
4905,2023-04-08,US,New
4906,2023-05-13,US,New
4907,2024-01-01,UK,Premium
4908,2023-02-07,UK,Premium
4909,2023-07-14,CA,Premium
4910,2023-04-21,UK,Regular
4911,2023-10-05,US,New
4912,2023-06-03,US,Regular
4913,2023-01-11,CA,Regular
4914,2023-07-29,CA,Regular
4915,2023-10-07,CA,New
4916,2023-09-04,US,New
4917,2023-07-10,US,Premium
4918,2023-11-02,US,Premium
4919,2023-03-01,UK,New
4920,2023-09-26,UK,New
4921,2023-09-08,US,New
4922,2023-06-15,US,New
4923,2023-11-05,UK,Regular
4924,2023-01-19,UK,Premium
4925,2023-11-09,UK,Regular
4926,2023-07-19,UK,Premium
4927,2023-08-09,US,Premium
4928,2023-10-20,CA,Regular
4929,2023-04-08,CA,New
4930,2023-03-26,UK,Regular
4931,2023-10-14,US,Regular
4932,2023-08-08,US,Regular
4933,2023-08-25,CA,Premium
4934,2023-09-27,CA,New
4935,2023-10-26,UK,Regular
4936,2023-08-20,US,Regular
4937,2023-06-10,US,Premium
4938,2023-06-09,UK,Regular
4939,2023-05-23,UK,Regular
4940,2023-07-14,AU,Regular
4941,2023-03-16,AU,New
4942,2023-02-01,UK,Premium
4943,2023-10-21,AU,New
4944,2023-10-28,US,Premium
4945,2023-01-19,AU,Regular
4946,2023-09-25,CA,Premium
4947,2023-01-04,US,Regular
4948,2023-09-26,US,Regular
4949,2023-08-19,UK,New
4950,2023-09-09,US,Premium
4951,2023-06-21,UK,Regular
4952,2023-09-10,CA,Premium
4953,2023-09-05,CA,Premium
4954,2023-04-18,UK,Regular
4955,2023-09-22,CA,Regular
4956,2023-09-24,UK,New
4957,2023-07-21,US,New
4958,2023-10-10,AU,Premium
4959,2023-02-15,AU,Regular
4960,2023-12-11,AU,New
4961,2023-05-08,CA,Regular
4962,2023-03-01,AU,Premium
4963,2023-02-11,CA,Premium
4964,2023-09-21,CA,Premium
4965,2023-07-26,CA,Premium
4966,2023-08-13,CA,Premium
4967,2023-05-23,US,Premium
4968,2023-03-04,UK,Premium
4969,2023-04-27,CA,New
4970,2023-09-23,CA,Premium
4971,2023-02-15,CA,Regular
4972,2023-09-19,US,New
4973,2023-03-31,UK,Regular
4974,2023-08-10,UK,Premium
4975,2023-03-19,CA,Premium
4976,2023-11-12,UK,Premium
4977,2023-10-24,US,Regular
4978,2023-02-01,AU,New
4979,2023-04-28,UK,Premium
4980,2023-08-02,AU,New
4981,2023-09-13,AU,New
4982,2023-03-31,CA,Premium
4983,2023-11-03,US,Regular
4984,2023-03-01,UK,New
4985,2024-01-01,AU,Premium
4986,2023-06-04,AU,Regular
4987,2023-06-09,AU,New
4988,2023-09-25,AU,Regular
4989,2023-09-30,UK,Regular
4990,2023-01-19,US,Premium
4991,2023-08-27,CA,New
4992,2023-08-24,UK,New
4993,2023-09-20,UK,New
4994,2023-03-01,UK,Regular
4995,2023-09-25,CA,New
4996,2023-03-18,CA,Regular
4997,2023-12-05,US,New
4998,2023-05-24,AU,Regular
4999,2023-03-23,CA,Regular
5000,2023-05-19,UK,Premium
5001,2023-10-15,AU,Regular
5002,2023-04-13,US,Premium
5003,2023-05-16,US,New
5004,2023-04-05,US,Premium
5005,2023-01-28,UK,Premium
5006,2023-07-25,US,Regular
5007,2023-03-29,UK,Premium
5008,2023-04-06,US,New
5009,2023-06-06,US,Premium
5010,2023-08-07,UK,Regular
5011,2023-01-13,AU,New
5012,2023-06-15,UK,Regular
5013,2023-03-02,US,New
5014,2023-12-27,AU,Regular
5015,2023-09-14,CA,Premium
5016,2023-02-14,CA,Premium
5017,2023-12-16,UK,Premium
5018,2023-02-25,AU,Premium
5019,2023-06-12,UK,Premium
5020,2023-09-26,CA,Regular
5021,2023-11-30,CA,New
5022,2023-05-26,US,New
5023,2023-01-12,UK,Regular
5024,2023-06-15,US,Regular
5025,2023-03-02,UK,New
5026,2023-01-23,AU,Premium
5027,2023-03-15,CA,New
5028,2023-06-09,UK,Regular
5029,2023-11-13,CA,Premium
5030,2023-02-09,UK,Premium
5031,2023-09-18,US,Premium
5032,2023-06-15,CA,Premium
5033,2023-01-30,CA,Premium
5034,2023-08-19,AU,Premium
5035,2023-05-30,CA,New
5036,2023-11-08,US,Regular
5037,2023-12-12,AU,New
5038,2023-05-28,AU,Regular
5039,2023-07-11,UK,Regular
5040,2023-12-24,US,New
5041,2023-05-02,UK,New
5042,2023-11-15,AU,New
5043,2023-03-17,AU,New
5044,2023-10-25,CA,New
5045,2023-08-14,AU,Regular
5046,2023-11-18,UK,Regular
5047,2023-09-11,CA,Regular
5048,2023-11-26,AU,Regular
5049,2023-11-17,AU,New
5050,2023-08-08,UK,Regular
5051,2023-06-25,AU,Regular
5052,2023-05-14,AU,Premium
5053,2023-06-07,UK,New
5054,2023-05-07,UK,Regular
5055,2023-01-10,UK,Regular
5056,2023-08-22,US,Regular
5057,2023-04-28,US,New
5058,2023-02-27,AU,Premium
5059,2023-10-01,UK,Regular
5060,2023-10-17,UK,New
5061,2023-01-06,CA,Regular
5062,2023-03-14,AU,Premium
5063,2023-03-01,AU,Regular
5064,2023-11-14,UK,New
5065,2023-08-06,CA,New
5066,2023-10-18,UK,Premium
5067,2023-12-10,CA,New
5068,2023-12-24,US,Regular
5069,2023-03-09,US,Premium
5070,2023-01-27,US,New
5071,2023-05-03,CA,Premium
5072,2023-10-13,US,New
5073,2023-05-01,AU,New
5074,2023-06-24,UK,Regular
5075,2023-12-19,UK,New
5076,2023-05-02,AU,New
5077,2023-10-12,US,Premium
5078,2023-11-30,UK,Premium
5079,2023-01-13,CA,New
5080,2023-06-22,UK,Regular
5081,2023-08-22,CA,New
5082,2023-12-29,US,New
5083,2023-05-01,US,New
5084,2023-03-10,CA,Premium
5085,2023-12-19,US,Premium
5086,2023-12-22,CA,Premium
5087,2023-11-10,UK,New
5088,2023-07-01,US,New
5089,2023-07-26,UK,Premium
5090,2023-10-31,AU,New
5091,2023-10-11,UK,Premium
5092,2023-06-28,UK,Premium
5093,2023-11-12,AU,Premium
5094,2023-12-31,US,Premium
5095,2023-11-16,UK,Premium
5096,2023-06-05,US,Regular
5097,2023-06-15,AU,Regular
5098,2023-08-12,UK,Premium
5099,2023-02-22,CA,Regular
5100,2023-03-21,UK,Premium
5101,2023-04-30,AU,New
5102,2023-01-18,US,Premium
5103,2023-12-13,UK,Regular
5104,2023-02-11,UK,Premium
5105,2023-03-09,UK,New
5106,2023-01-21,US,New
5107,2023-03-24,AU,New
5108,2023-12-17,CA,Regular
5109,2023-06-19,CA,Regular
5110,2023-03-13,CA,New
5111,2023-02-13,AU,New
5112,2023-12-27,CA,New
5113,2023-07-16,UK,Premium
5114,2023-05-10,AU,New
5115,2023-11-15,CA,New
5116,2023-05-08,AU,Premium
5117,2023-11-30,UK,Regular
5118,2023-07-28,US,New
5119,2023-04-23,AU,New
5120,2023-12-28,UK,Premium
5121,2023-05-08,CA,Premium
5122,2023-07-06,AU,Premium
5123,2023-11-16,UK,Premium
5124,2023-02-20,US,Premium
5125,2023-03-04,US,Regular
5126,2023-11-29,AU,Premium
5127,2023-01-05,AU,Regular
5128,2023-12-17,UK,New
5129,2023-10-15,AU,Regular
5130,2023-04-12,US,New
5131,2023-06-28,CA,New
5132,2023-03-24,CA,Regular
5133,2023-10-04,US,Regular
5134,2023-08-07,AU,Premium
5135,2023-08-22,CA,New
5136,2023-09-09,CA,Premium
5137,2023-03-10,UK,Premium
5138,2023-08-23,US,Regular
5139,2023-03-09,AU,New
5140,2023-05-30,UK,Premium
5141,2023-08-13,CA,New
5142,2023-01-20,CA,Regular
5143,2023-07-06,US,Premium
5144,2023-08-05,CA,New
5145,2023-05-29,AU,Regular
5146,2023-08-26,US,Regular
5147,2023-10-21,UK,Premium
5148,2023-06-02,CA,New
5149,2023-10-31,US,Premium
5150,2023-07-07,US,New
5151,2023-09-22,UK,Premium
5152,2023-03-21,UK,Regular
5153,2023-11-09,CA,Premium
5154,2023-07-01,CA,New
5155,2023-01-22,US,Premium
5156,2023-05-01,UK,New
5157,2023-05-08,AU,Regular
5158,2023-12-04,AU,New
5159,2023-03-03,UK,Premium
5160,2023-06-27,UK,Premium
5161,2023-02-04,UK,New
5162,2023-12-08,AU,New
5163,2023-08-19,AU,Premium
5164,2023-03-10,AU,Premium
5165,2023-10-02,UK,Regular
5166,2023-09-03,UK,Premium
5167,2023-06-04,CA,Regular
5168,2023-04-11,US,New
5169,2023-08-15,UK,Premium
5170,2023-08-01,CA,New
5171,2023-10-14,US,Premium
5172,2023-05-25,US,Premium
5173,2023-07-21,US,Regular
5174,2023-09-11,US,Regular
5175,2023-12-04,CA,Regular
5176,2023-12-03,CA,Regular
5177,2023-02-08,CA,New
5178,2023-11-28,CA,Premium
5179,2023-01-21,US,Premium
5180,2023-06-23,US,Premium
5181,2023-05-23,CA,Premium
5182,2023-03-21,UK,New
5183,2023-12-23,US,New
5184,2023-07-18,CA,New
5185,2023-12-09,US,Premium
5186,2023-04-12,UK,Regular
5187,2023-04-15,UK,Premium
5188,2023-02-05,US,Regular
5189,2023-03-29,CA,Regular
5190,2023-09-09,UK,Regular
5191,2023-07-27,US,Premium
5192,2023-10-07,AU,New
5193,2023-11-06,CA,New
5194,2023-06-10,AU,New
5195,2023-12-10,UK,Regular
5196,2023-03-09,US,Premium
5197,2023-06-13,AU,New
5198,2023-10-18,CA,Regular
5199,2023-06-06,UK,New
5200,2023-02-07,CA,Premium
5201,2023-06-03,UK,New
5202,2023-04-07,AU,New
5203,2023-03-22,CA,Regular
5204,2023-07-06,UK,New
5205,2023-01-14,UK,New
5206,2023-01-04,UK,New
5207,2023-11-21,US,Premium
5208,2023-01-27,CA,Premium
5209,2023-07-18,US,Premium
5210,2023-07-31,US,Premium
5211,2023-05-17,US,New
5212,2023-06-15,AU,Regular
5213,2023-12-30,AU,Regular
5214,2023-09-19,US,Regular
5215,2023-07-18,UK,New
5216,2023-11-22,UK,Premium
5217,2023-11-30,US,New
5218,2023-09-05,UK,New
5219,2023-06-20,UK,Premium
5220,2023-08-30,US,Premium
5221,2023-07-20,AU,Premium
5222,2023-08-19,AU,Premium
5223,2023-02-23,UK,Regular
5224,2023-08-14,US,New
5225,2023-01-21,UK,New
5226,2023-10-04,CA,New
5227,2023-08-17,CA,Regular
5228,2023-09-06,CA,Premium
5229,2023-12-08,UK,Regular
5230,2023-08-26,CA,Regular
5231,2023-12-06,US,Premium
5232,2023-04-30,UK,Premium
5233,2023-10-30,US,Regular
5234,2023-12-12,US,New
5235,2023-03-28,CA,Regular
5236,2023-09-22,UK,New
5237,2023-05-24,CA,Regular
5238,2023-06-30,US,Regular
5239,2023-11-11,CA,Regular
5240,2023-10-29,AU,Premium
5241,2023-11-17,AU,New
5242,2023-12-03,AU,Premium
5243,2023-07-11,US,Premium
5244,2023-09-06,UK,Premium
5245,2023-11-05,US,Premium
5246,2023-12-18,US,Premium
5247,2023-09-15,CA,Premium
5248,2023-12-21,AU,New
5249,2023-04-07,AU,New
5250,2023-06-20,CA,New
5251,2023-03-13,UK,New
5252,2023-10-23,AU,Regular
5253,2023-09-23,AU,Premium
5254,2023-09-15,CA,New
5255,2023-02-20,UK,Premium
5256,2023-11-24,UK,Premium
5257,2023-04-03,AU,Regular
5258,2023-10-15,CA,Premium
5259,2023-01-25,CA,Premium
5260,2023-12-12,AU,New
5261,2023-03-14,AU,Premium
5262,2023-11-08,AU,Premium
5263,2023-03-05,AU,New
5264,2023-06-14,US,Premium
5265,2023-12-24,UK,New
5266,2023-05-10,AU,Regular
5267,2023-02-27,UK,Regular
5268,2023-02-07,UK,New
5269,2023-04-05,CA,Regular
5270,2023-08-12,CA,New
5271,2023-08-01,CA,New
5272,2023-05-01,UK,Premium
5273,2023-03-16,UK,Regular
5274,2023-05-08,US,Premium
5275,2023-10-16,CA,Regular
5276,2023-10-09,US,Regular
5277,2023-01-03,CA,Premium
5278,2023-10-31,UK,Regular
5279,2023-10-15,UK,New
5280,2023-12-17,CA,Regular
5281,2023-12-12,CA,Premium
5282,2023-01-23,UK,New
5283,2023-09-19,CA,Premium
5284,2023-06-21,UK,New
5285,2023-05-18,UK,New
5286,2023-07-24,UK,Regular
5287,2023-05-04,US,Regular
5288,2023-04-27,AU,Regular
5289,2023-09-19,UK,Regular
5290,2023-05-20,UK,Regular
5291,2023-06-12,US,Regular
5292,2023-09-08,CA,Regular
5293,2023-05-16,US,Regular
5294,2023-07-30,US,Regular
5295,2023-10-09,US,Premium
5296,2023-09-15,UK,Regular
5297,2023-02-13,UK,Regular
5298,2024-01-01,UK,New
5299,2023-12-13,UK,New
5300,2023-02-14,UK,Premium
5301,2023-08-13,UK,Regular
5302,2023-08-27,AU,New
5303,2023-01-27,AU,Regular
5304,2023-11-04,UK,New
5305,2023-04-15,CA,Regular
5306,2023-12-18,AU,Premium
5307,2023-07-16,UK,Regular
5308,2023-06-19,US,New
5309,2023-10-24,UK,Regular
5310,2023-11-09,AU,New
5311,2023-09-23,US,Regular
5312,2023-04-27,AU,Regular
5313,2023-11-26,CA,Regular
5314,2023-10-06,UK,Regular
5315,2023-07-07,UK,Regular
5316,2023-07-13,CA,New
5317,2023-04-01,CA,New
5318,2023-03-30,CA,New
5319,2023-09-01,US,Regular
5320,2023-09-20,UK,Premium
5321,2023-03-13,UK,New
5322,2023-08-21,CA,New
5323,2023-01-23,US,Regular
5324,2023-05-30,UK,New
5325,2023-08-27,US,Premium
5326,2023-12-03,US,Regular
5327,2023-09-14,US,Premium
5328,2023-04-19,CA,Premium
5329,2023-09-20,UK,New
5330,2023-05-06,CA,Regular
5331,2023-05-09,US,New
5332,2023-04-21,CA,New
5333,2023-09-05,US,Premium
5334,2023-11-18,CA,Regular
5335,2023-06-09,AU,Premium
5336,2023-07-09,UK,New
5337,2023-02-18,US,Premium
5338,2023-11-28,UK,New
5339,2023-04-24,US,Premium
5340,2023-03-23,CA,New
5341,2023-12-22,AU,New
5342,2023-05-28,UK,Premium
5343,2023-01-25,US,Regular
5344,2023-04-18,US,Regular
5345,2023-04-29,CA,Premium
5346,2023-05-05,UK,New
5347,2023-05-04,UK,Premium
5348,2023-03-12,UK,Regular
5349,2023-09-02,US,New
5350,2023-04-01,CA,New
5351,2023-06-23,US,New
5352,2023-08-15,UK,Regular
5353,2023-03-13,US,New
5354,2023-08-21,AU,New
5355,2023-05-05,US,Regular
5356,2023-10-13,AU,New
5357,2023-05-29,AU,New
5358,2023-02-25,AU,Regular
5359,2023-09-05,US,Regular
5360,2023-06-20,UK,New
5361,2023-10-06,AU,Regular
5362,2023-08-08,CA,New
5363,2023-09-12,UK,Regular
5364,2023-07-20,US,Regular
5365,2023-07-03,US,Premium
5366,2023-11-18,US,Regular
5367,2023-12-11,UK,Regular
5368,2023-07-04,US,New
5369,2023-02-15,CA,Regular
5370,2023-01-29,UK,Premium
5371,2023-02-14,CA,Regular
5372,2023-08-24,UK,Premium
5373,2023-01-10,AU,New
5374,2023-03-02,AU,Premium
5375,2023-06-16,UK,New
5376,2023-06-27,AU,New
5377,2023-05-27,CA,Regular
5378,2023-11-02,CA,New
5379,2023-02-28,UK,New
5380,2023-01-19,UK,Premium
5381,2023-03-04,US,Premium
5382,2023-07-14,UK,Premium
5383,2023-09-28,CA,Premium
5384,2023-01-18,UK,Premium
5385,2023-09-29,US,Premium
5386,2023-07-01,CA,New
5387,2023-10-03,AU,Regular
5388,2023-10-31,CA,New
5389,2023-11-30,US,New
5390,2023-06-19,US,Regular
5391,2023-06-09,US,New
5392,2023-03-26,CA,New
5393,2023-03-03,CA,Premium
5394,2023-01-29,US,New
5395,2023-09-24,US,Regular
5396,2023-07-11,US,Premium
5397,2023-11-19,US,Regular
5398,2023-12-21,AU,New
5399,2023-02-26,AU,New
5400,2023-01-03,CA,Premium
5401,2023-01-02,AU,Premium
5402,2023-08-08,AU,Regular
5403,2023-05-05,AU,Regular
5404,2023-02-02,AU,Regular
5405,2023-10-17,UK,Premium
5406,2023-03-08,CA,Regular
5407,2023-10-28,UK,Regular
5408,2023-02-16,US,Regular
5409,2023-04-24,AU,Premium
5410,2023-11-24,US,Regular
5411,2023-01-16,UK,New
5412,2023-10-27,AU,Premium
5413,2023-02-28,US,Premium
5414,2023-01-19,US,Regular
5415,2023-08-23,AU,New
5416,2023-12-14,UK,Premium
5417,2023-01-18,AU,Premium
5418,2023-10-29,CA,Regular
5419,2023-06-26,AU,Premium
5420,2023-04-13,AU,New
5421,2023-04-25,CA,Premium
5422,2023-02-03,CA,Premium
5423,2023-02-11,UK,Regular
5424,2023-02-23,US,Premium
5425,2023-10-19,US,Premium
5426,2023-07-05,CA,Regular
5427,2023-10-29,CA,New
5428,2023-05-02,AU,New
5429,2023-01-04,UK,Regular
5430,2023-06-02,US,New
5431,2023-08-24,CA,New
5432,2023-04-25,UK,Premium
5433,2023-05-20,AU,Regular
5434,2023-08-07,US,New
5435,2023-09-05,UK,Regular
5436,2023-07-02,UK,New
5437,2023-10-30,US,Premium
5438,2023-09-11,AU,Regular
5439,2023-09-13,US,Regular
5440,2023-12-09,AU,Regular
5441,2023-01-02,UK,Premium
5442,2023-10-17,US,Premium
5443,2023-10-30,UK,New
5444,2023-10-23,AU,New
5445,2023-11-09,CA,New
5446,2023-10-03,CA,Premium
5447,2023-10-06,US,Regular
5448,2023-08-11,UK,Premium
5449,2023-04-22,US,New
5450,2023-04-27,AU,New
5451,2023-06-17,UK,Premium
5452,2023-03-11,CA,Regular
5453,2023-12-15,AU,New
5454,2023-08-25,UK,Regular
5455,2023-11-28,AU,Premium
5456,2023-09-12,US,Regular
5457,2023-11-15,AU,Premium
5458,2023-11-12,AU,Regular
5459,2023-04-05,UK,Premium
5460,2023-05-15,US,Regular
5461,2023-09-18,UK,New
5462,2023-12-25,US,Regular
5463,2023-09-22,UK,Premium
5464,2023-08-27,CA,Regular
5465,2023-11-08,AU,Regular
5466,2023-11-10,AU,Premium
5467,2023-07-16,US,Regular
5468,2023-10-23,US,Regular
5469,2023-09-30,AU,Regular
5470,2023-10-11,AU,New
5471,2023-12-18,CA,New
5472,2023-06-22,CA,Premium
5473,2023-12-14,CA,Premium
5474,2023-11-21,US,Premium
5475,2023-08-10,CA,Premium
5476,2023-04-13,AU,New
5477,2023-07-08,UK,Premium
5478,2023-10-09,AU,Regular
5479,2023-08-11,AU,Premium
5480,2023-02-22,AU,Premium
5481,2023-07-25,US,Premium
5482,2023-01-26,CA,Premium
5483,2023-04-08,UK,New
5484,2023-06-04,AU,Regular
5485,2023-04-01,AU,Premium
5486,2023-07-06,AU,Regular
5487,2023-07-24,AU,New
5488,2023-12-19,AU,Regular
5489,2023-03-01,UK,Premium
5490,2023-01-10,CA,Regular
5491,2023-05-28,CA,Regular
5492,2023-07-24,AU,Regular
5493,2023-08-01,US,Premium
5494,2023-07-22,CA,Premium
5495,2023-04-21,UK,Premium
5496,2023-10-11,US,Regular
5497,2023-03-10,US,Premium
5498,2023-09-15,CA,New
5499,2023-04-18,UK,Premium
5500,2023-05-05,AU,Regular
5501,2023-03-31,US,New
5502,2023-09-28,AU,Regular
5503,2023-12-02,UK,Premium
5504,2023-09-05,US,New
5505,2023-05-20,CA,New
5506,2023-10-06,AU,Premium
5507,2023-10-25,UK,Regular
5508,2023-05-24,AU,Premium
5509,2023-05-06,UK,Regular
5510,2023-07-25,CA,New
5511,2023-09-07,US,Premium
5512,2023-01-11,US,New
5513,2023-06-12,US,New
5514,2023-07-14,CA,New
5515,2023-10-04,AU,Regular
5516,2023-04-24,US,Premium
5517,2023-05-03,US,Premium
5518,2023-02-20,UK,Regular
5519,2023-10-18,UK,Regular
5520,2023-07-14,UK,Premium
5521,2023-07-29,CA,Premium
5522,2023-08-12,US,New
5523,2023-11-04,CA,Regular
5524,2023-10-05,UK,Regular
5525,2023-12-21,UK,Premium
5526,2023-10-16,US,New
5527,2023-07-24,CA,Regular
5528,2023-03-15,UK,New
5529,2023-03-21,AU,New
5530,2023-06-24,UK,Premium
5531,2023-10-12,US,New
5532,2023-05-07,UK,New
5533,2023-06-14,UK,Regular
5534,2023-09-16,CA,Premium
5535,2023-06-03,CA,Premium
5536,2023-09-02,AU,Premium
5537,2023-06-06,CA,New
5538,2023-08-12,AU,Premium
5539,2023-04-14,CA,New
5540,2023-08-01,CA,Premium
5541,2023-03-26,AU,Premium
5542,2023-01-03,UK,Regular
5543,2023-02-07,UK,New
5544,2023-04-01,US,Regular
5545,2023-04-08,UK,Regular
5546,2023-08-20,UK,Regular
5547,2023-07-25,US,Regular
5548,2023-01-13,AU,Regular
5549,2023-07-28,UK,Regular
5550,2023-06-26,US,Premium
5551,2023-01-25,AU,New
5552,2023-04-03,UK,Premium
5553,2023-05-26,UK,New
5554,2023-02-08,CA,Premium
5555,2023-07-27,US,New
5556,2023-07-01,UK,New
5557,2023-01-20,CA,Regular
5558,2023-01-12,AU,Regular
5559,2023-04-22,CA,Regular
5560,2023-09-28,US,Premium
5561,2023-10-10,UK,New
5562,2023-03-30,UK,Premium
5563,2023-06-10,AU,Premium
5564,2023-08-19,UK,Regular
5565,2023-12-19,UK,Regular
5566,2023-10-31,UK,New
5567,2023-04-11,US,Regular
5568,2023-03-10,US,Premium
5569,2023-10-06,UK,New
5570,2023-03-21,UK,Premium
5571,2023-04-13,US,Premium
5572,2023-01-09,CA,New
5573,2023-10-18,US,Regular
5574,2023-03-18,AU,New
5575,2023-05-15,CA,Regular
5576,2023-04-23,US,New
5577,2023-09-21,US,Regular
5578,2023-06-27,AU,New
5579,2023-10-26,US,Premium
5580,2023-08-17,AU,Regular
5581,2023-10-23,AU,Regular
5582,2023-09-12,US,Premium
5583,2023-12-16,AU,Premium
5584,2023-09-23,AU,Premium
5585,2023-08-06,US,Regular
5586,2023-04-25,UK,Premium
5587,2023-05-07,UK,Regular
5588,2023-06-16,AU,New
5589,2023-06-20,CA,Regular
5590,2023-11-16,CA,New
5591,2023-03-29,UK,Regular
5592,2023-11-11,AU,Premium
5593,2023-12-09,AU,Regular
5594,2023-02-11,CA,Regular
5595,2023-12-07,US,New
5596,2023-04-18,CA,Premium
5597,2023-07-30,US,New
5598,2023-05-30,UK,Regular
5599,2023-12-01,AU,Regular
5600,2023-06-21,AU,New
5601,2023-10-05,CA,Premium
5602,2023-10-30,CA,Premium
5603,2023-04-23,CA,New
5604,2023-05-07,CA,Premium
5605,2023-12-25,US,Premium
5606,2023-01-21,CA,New
5607,2023-12-31,UK,Premium
5608,2023-09-20,US,Premium
5609,2023-07-22,US,Premium
5610,2023-07-10,CA,Regular
5611,2023-02-22,UK,Premium
5612,2023-09-20,US,Regular
5613,2023-04-14,US,Regular
5614,2023-12-29,CA,New
5615,2023-05-23,CA,Regular
5616,2023-07-01,UK,Premium
5617,2023-04-30,CA,New
5618,2023-09-18,US,Regular
5619,2023-12-06,CA,New
5620,2023-07-07,CA,Regular
5621,2023-03-05,AU,Premium
5622,2023-02-26,AU,Premium
5623,2023-03-28,AU,New
5624,2023-09-15,CA,Regular
5625,2023-12-15,CA,New
5626,2023-06-10,US,New
5627,2023-03-02,UK,Premium
5628,2023-04-30,UK,New
5629,2023-09-17,UK,New
5630,2023-11-09,AU,Regular
5631,2023-12-30,UK,New
5632,2023-04-29,AU,Premium
5633,2023-05-21,AU,Premium
5634,2023-03-20,CA,New
5635,2023-03-17,US,New
5636,2023-03-25,AU,Regular
5637,2023-06-19,AU,Premium
5638,2023-11-02,UK,Regular
5639,2023-08-22,UK,Regular
5640,2023-07-27,UK,New
5641,2023-12-03,UK,New
5642,2023-08-13,AU,Regular
5643,2023-10-09,US,New
5644,2023-12-19,UK,Premium
5645,2023-02-21,CA,New
5646,2023-11-26,UK,Premium
5647,2023-08-09,UK,New
5648,2023-09-17,US,Regular
5649,2023-10-16,US,New
5650,2023-01-22,AU,Regular
5651,2023-01-01,US,Regular
5652,2023-06-18,CA,Regular
5653,2023-03-31,UK,Regular
5654,2023-11-28,CA,New
5655,2023-08-09,CA,Premium
5656,2023-02-06,UK,Regular
5657,2023-09-14,UK,Regular
5658,2023-05-07,UK,Regular
5659,2023-09-18,UK,Regular
5660,2023-10-12,CA,Regular
5661,2023-02-27,AU,Regular
5662,2023-06-19,US,Premium
5663,2023-05-07,UK,Premium
5664,2023-10-25,UK,Regular
5665,2023-06-08,UK,Regular
5666,2023-04-20,CA,Regular
5667,2023-01-08,AU,Premium
5668,2023-01-16,UK,Regular
5669,2023-08-23,AU,New
5670,2023-05-24,US,New
5671,2023-12-09,CA,Regular
5672,2023-06-08,US,Premium
5673,2023-11-01,UK,New
5674,2023-08-04,US,Premium
5675,2023-11-20,US,Premium
5676,2023-03-17,UK,New
5677,2023-09-11,US,New
5678,2023-07-28,CA,Premium
5679,2023-04-14,UK,New
5680,2023-09-22,US,Regular
5681,2023-09-01,US,Premium
5682,2023-06-08,AU,Regular
5683,2023-08-31,UK,Premium
5684,2023-09-01,UK,Regular
5685,2023-06-05,CA,Premium
5686,2023-08-03,US,Regular
5687,2023-11-04,UK,Regular
5688,2023-09-09,CA,New
5689,2023-09-28,UK,Premium
5690,2023-01-12,US,Regular
5691,2023-11-16,AU,Premium
5692,2023-11-04,US,New
5693,2023-07-31,US,New
5694,2023-11-10,AU,Premium
5695,2023-04-06,AU,Regular
5696,2023-06-20,CA,New
5697,2023-03-03,CA,Regular
5698,2023-05-29,AU,New
5699,2023-03-23,US,Regular
5700,2023-08-15,AU,Regular
5701,2023-04-15,AU,New
5702,2023-11-26,AU,Regular
5703,2023-04-20,UK,New
5704,2023-09-02,UK,Premium
5705,2023-01-26,CA,New
5706,2023-03-20,CA,New
5707,2023-02-17,UK,Premium
5708,2023-08-30,CA,Regular
5709,2023-11-16,AU,Regular
5710,2023-01-15,CA,Regular
5711,2023-01-03,CA,Premium
5712,2023-04-11,CA,New
5713,2023-10-10,US,New
5714,2023-05-19,AU,Regular
5715,2023-12-31,UK,Regular
5716,2023-02-02,CA,Regular
5717,2023-05-30,UK,Regular
5718,2023-08-29,AU,New
5719,2023-05-04,UK,New
5720,2023-01-18,CA,Premium
5721,2023-01-15,UK,New
5722,2023-07-05,US,Regular
