order_id,customer_id,order_date,status
40603,6427,2023-07-06,Shipped
40604,199,2023-02-13,Completed
40605,7053,2023-07-17,Pending
40606,9919,2023-03-25,Shipped
40607,2682,2023-09-04,Shipped
40608,4584,2023-09-06,Completed
40609,5080,2023-08-11,Shipped
40610,3525,2023-02-28,Pending
40611,9467,2023-02-10,Shipped
40612,4332,2023-10-27,Pending
40613,8733,2023-07-21,Shipped
40614,104,2023-05-06,Shipped
40615,7535,2023-04-23,Pending
40616,2407,2023-03-17,Pending
40617,5846,2023-11-16,Shipped
40618,672,2023-03-22,Pending
40619,7052,2023-04-26,Completed
40620,6058,2023-11-18,Pending
40621,4529,2023-02-07,Completed
40622,7519,2023-08-31,Pending
40623,2900,2023-09-29,Shipped
40624,6141,2023-08-25,Completed
40625,2953,2023-09-14,Completed
40626,8102,2023-03-07,Completed
40627,2783,2023-02-27,Completed
40628,1295,2023-06-11,Pending
40629,8705,2023-02-12,Pending
40630,8509,2023-10-22,Pending
40631,1775,2023-04-23,Pending
40632,7908,2023-03-20,Completed
40633,8446,2023-09-23,Completed
40634,8759,2023-03-12,Shipped
40635,366,2023-08-06,Completed
40636,5237,2023-04-25,Completed
40637,760,2023-03-20,Pending
40638,3306,2023-12-04,Pending
40639,2024,2023-10-30,Pending
40640,2822,2023-05-29,Pending
40641,2422,2023-09-18,Completed
40642,6905,2023-07-11,Pending
40643,9157,2023-11-13,Completed
40644,3294,2023-03-31,Pending
40645,3249,2023-04-24,Pending
40646,1803,2023-06-03,Shipped
40647,4810,2023-07-31,Pending
40648,1493,2023-10-29,Pending
40649,2127,2023-12-13,Shipped
40650,5869,2023-10-01,Shipped
40651,794,2023-02-11,Completed
40652,1856,2023-05-03,Pending
40653,5561,2023-04-21,Shipped
40654,9595,2023-07-26,Shipped
40655,5285,2023-03-07,Pending
40656,4180,2023-02-21,Shipped
40657,5730,2023-10-07,Pending
40658,8370,2023-01-17,Pending
40659,8222,2023-03-23,Shipped
40660,5113,2023-01-07,Pending
40661,6611,2023-08-15,Completed
40662,3527,2023-10-22,Shipped
40663,5948,2023-02-27,Completed
40664,2941,2023-11-22,Shipped
40665,5567,2023-04-29,Shipped
40666,868,2023-09-30,Pending
40667,7269,2023-02-01,Shipped
40668,9501,2023-06-26,Completed
40669,6440,2023-07-10,Shipped
40670,9556,2023-07-04,Completed
40671,8096,2023-11-29,Pending
40672,5028,2023-06-03,Shipped
40673,8116,2023-04-08,Pending
40674,6194,2023-01-17,Shipped
40675,8940,2023-01-03,Shipped
40676,4580,2023-01-15,Shipped
40677,5040,2023-08-08,Pending
40678,709,2023-08-19,Shipped
40679,6448,2023-12-09,Completed
40680,7147,2023-09-30,Shipped
40681,166,2023-09-17,Completed
40682,4928,2023-02-15,Completed
40683,152,2023-10-27,Shipped
40684,3337,2023-11-16,Completed
40685,8629,2023-09-07,Shipped
40686,9893,2023-07-27,Shipped
40687,9231,2023-01-16,Shipped
40688,2675,2023-11-16,Shipped
40689,3624,2023-05-19,Pending
40690,4478,2023-02-25,Shipped
40691,5390,2023-04-09,Completed
40692,1150,2023-12-13,Shipped
40693,9732,2023-10-06,Completed
40694,2080,2023-08-23,Pending
40695,5602,2023-12-18,Shipped
40696,8727,2023-03-06,Shipped
40697,454,2023-04-20,Completed
40698,1175,2023-08-21,Completed
40699,5121,2023-11-13,Shipped
40700,529,2023-01-17,Pending
40701,9496,2023-10-18,Shipped
40702,2662,2023-08-15,Completed
40703,3222,2023-02-28,Completed
40704,2903,2023-10-13,Pending
40705,304,2023-12-17,Pending
40706,4149,2023-08-06,Shipped
40707,8608,2023-08-18,Completed
40708,7048,2023-10-27,Pending
40709,1124,2023-05-29,Shipped
40710,8461,2023-05-03,Completed
40711,8768,2023-09-05,Pending
40712,8824,2023-03-10,Shipped
40713,6345,2023-08-22,Shipped
40714,8140,2023-12-12,Pending
40715,6478,2023-03-05,Completed
40716,7649,2023-05-03,Shipped
40717,4613,2023-06-17,Completed
40718,2876,2023-10-17,Completed
40719,4160,2023-02-24,Pending
40720,5071,2023-05-17,Shipped
40721,8336,2023-02-09,Completed
40722,3647,2023-03-10,Completed
40723,3355,2023-06-26,Pending
40724,5891,2023-11-11,Pending
40725,6195,2023-11-01,Completed
40726,2505,2023-04-11,Pending
40727,9890,2023-06-20,Pending
40728,1033,2023-10-02,Completed
40729,5039,2023-04-30,Completed
40730,2552,2023-08-19,Shipped
40731,5057,2023-11-29,Completed
40732,2206,2023-07-30,Completed
40733,8364,2023-06-15,Pending
40734,3583,2023-01-13,Completed
40735,2561,2023-10-07,Shipped
40736,5397,2023-09-10,Shipped
40737,7633,2023-05-24,Shipped
40738,3493,2023-09-09,Completed
40739,1634,2023-06-02,Shipped
40740,8602,2023-04-02,Completed
40741,6652,2023-05-31,Pending
40742,747,2023-03-03,Pending
40743,8905,2023-08-17,Shipped
40744,6260,2023-04-23,Shipped
40745,7986,2023-10-31,Completed
40746,4056,2023-02-11,Pending
40747,2420,2023-01-02,Shipped
40748,981,2023-05-11,Completed
40749,4267,2023-04-12,Shipped
40750,2503,2023-06-10,Completed
40751,1861,2023-09-12,Pending
40752,8199,2023-08-10,Completed
40753,8917,2023-07-13,Completed
40754,2828,2023-08-14,Pending
40755,1326,2023-03-16,Pending
40756,9831,2023-05-02,Completed
40757,5398,2023-05-16,Pending
40758,6932,2023-07-21,Shipped
40759,5012,2023-11-04,Completed
40760,3404,2023-03-01,Pending
40761,8020,2023-12-16,Pending
40762,1851,2023-11-23,Completed
40763,1599,2023-09-09,Completed
40764,4297,2023-12-25,Shipped
40765,7401,2023-10-30,Completed
40766,7952,2023-11-29,Completed
40767,7156,2023-08-09,Completed
40768,3964,2023-06-02,Shipped
40769,9228,2023-11-17,Pending
40770,3879,2023-02-15,Completed
40771,1582,2023-08-31,Pending
40772,6040,2023-04-29,Completed
40773,9532,2023-06-20,Shipped
40774,8206,2023-05-08,Pending
40775,704,2023-04-17,Completed
40776,7919,2023-02-26,Pending
40777,7823,2023-10-09,Shipped
40778,2786,2023-11-30,Shipped
40779,177,2023-08-09,Shipped
40780,4388,2023-09-04,Pending
40781,97,2023-02-10,Completed
40782,7005,2023-04-01,Shipped
40783,6499,2023-04-09,Completed
40784,6671,2023-07-01,Shipped
40785,5299,2023-10-21,Completed
40786,4824,2023-01-12,Completed
40787,3289,2023-12-14,Shipped
40788,4882,2023-01-27,Pending
40789,5211,2023-09-04,Shipped
40790,3783,2023-03-04,Pending
40791,2242,2023-11-04,Completed
40792,6077,2023-01-07,Completed
40793,998,2023-08-16,Shipped
40794,1734,2023-10-10,Shipped
40795,2651,2023-03-24,Pending
40796,493,2023-03-13,Completed
40797,7303,2023-12-01,Pending
40798,8856,2023-05-24,Completed
40799,7689,2023-12-23,Shipped
40800,7674,2023-07-18,Shipped
40801,3192,2023-12-16,Pending
40802,450,2023-10-08,Pending
40803,7690,2023-05-01,Completed
40804,9251,2023-03-03,Completed
40805,2917,2023-10-09,Completed
40806,2765,2023-07-12,Completed
40807,4947,2023-08-19,Completed
40808,1841,2023-11-09,Pending
40809,4584,2023-06-22,Pending
40810,9677,2023-06-07,Completed
40811,239,2023-10-21,Shipped
40812,5597,2023-02-10,Completed
40813,7607,2023-06-22,Completed
40814,8027,2023-08-21,Completed
40815,7591,2023-12-21,Shipped
40816,3350,2023-07-22,Shipped
40817,8645,2023-09-30,Completed
40818,854,2023-10-12,Pending
40819,1159,2023-10-21,Pending
40820,416,2023-04-30,Shipped
40821,3971,2023-02-03,Shipped
40822,8348,2023-04-14,Shipped
40823,6371,2023-01-20,Completed
40824,7798,2023-02-27,Pending
40825,2108,2023-09-21,Shipped
40826,2701,2023-04-23,Shipped
40827,8543,2023-05-17,Pending
40828,924,2023-07-15,Pending
40829,5318,2023-12-10,Shipped
40830,3856,2023-06-24,Completed
40831,6180,2023-02-25,Completed
40832,7666,2023-05-30,Pending
40833,8199,2023-01-19,Shipped
40834,5283,2023-08-04,Shipped
40835,4301,2023-12-29,Shipped
40836,5020,2023-12-13,Pending
40837,6341,2023-01-13,Shipped
40838,1829,2023-08-08,Pending
40839,5514,2023-03-07,Shipped
40840,7874,2023-11-02,Pending
40841,6194,2023-05-10,Completed
40842,7131,2023-02-19,Pending
40843,6658,2023-11-13,Pending
40844,1044,2023-01-15,Pending
40845,9011,2023-01-23,Completed
40846,4466,2023-06-19,Shipped
40847,7873,2023-07-15,Pending
40848,3817,2023-10-22,Pending
40849,4098,2023-08-31,Shipped
40850,8973,2023-10-26,Completed
40851,7802,2023-11-28,Pending
40852,989,2023-03-29,Completed
40853,4863,2023-01-07,Completed
40854,3820,2023-04-18,Completed
40855,457,2023-11-07,Completed
40856,9989,2023-04-16,Pending
40857,3828,2023-10-31,Shipped
40858,3210,2023-02-17,Shipped
40859,1096,2023-05-13,Completed
40860,882,2023-02-09,Shipped
40861,6225,2023-07-08,Pending
40862,6547,2023-06-27,Completed
40863,9408,2023-05-02,Shipped
40864,8566,2023-07-14,Pending
40865,721,2023-11-20,Shipped
40866,6324,2023-09-05,Completed
40867,943,2023-12-06,Pending
40868,3909,2023-03-15,Completed
40869,7379,2023-05-27,Shipped
40870,1810,2023-03-20,Shipped
40871,2069,2023-06-02,Completed
40872,2927,2023-05-04,Pending
40873,7116,2023-02-14,Completed
40874,4625,2023-01-20,Completed
40875,9686,2023-04-16,Shipped
40876,6021,2023-10-31,Shipped
40877,1833,2023-02-10,Shipped
40878,9363,2023-11-03,Completed
40879,5512,2023-12-21,Pending
40880,1204,2023-09-22,Pending
40881,6207,2023-04-09,Shipped
40882,850,2023-04-30,Shipped
40883,9741,2023-06-27,Completed
40884,5939,2023-06-07,Shipped
40885,3788,2023-11-28,Pending
40886,7845,2023-12-29,Completed
40887,1285,2023-02-21,Pending
40888,2068,2023-12-07,Pending
40889,2778,2023-02-02,Shipped
40890,7023,2023-11-05,Shipped
40891,8641,2023-04-25,Pending
40892,4580,2023-10-17,Completed
40893,9861,2023-06-27,Pending
40894,9359,2023-11-12,Pending
40895,8342,2023-06-26,Shipped
40896,5216,2023-10-11,Completed
40897,3463,2023-01-26,Shipped
40898,9077,2023-02-27,Pending
40899,8140,2023-02-25,Pending
40900,3790,2023-10-24,Pending
40901,1398,2023-01-08,Pending
40902,5841,2023-07-02,Shipped
40903,2715,2023-10-23,Pending
40904,3415,2023-03-01,Completed
40905,9418,2023-10-22,Pending
40906,6297,2023-07-14,Completed
40907,5844,2023-01-31,Pending
40908,6714,2023-05-23,Shipped
40909,5149,2023-04-01,Shipped
40910,1029,2023-08-11,Completed
40911,9362,2023-02-25,Completed
40912,9278,2023-06-22,Shipped
40913,718,2023-10-28,Shipped
40914,7372,2023-04-02,Shipped
40915,7531,2023-07-07,Completed
40916,6588,2023-10-17,Pending
40917,4363,2023-08-02,Shipped
40918,5660,2023-01-12,Completed
40919,8024,2023-11-03,Shipped
40920,6090,2023-03-09,Pending
40921,305,2023-08-09,Shipped
40922,6650,2023-05-10,Completed
40923,297,2023-01-10,Shipped
40924,8421,2023-11-14,Completed
40925,6787,2023-01-22,Completed
40926,3673,2023-07-28,Shipped
40927,8026,2023-05-15,Completed
40928,7787,2023-02-20,Pending
40929,7550,2023-01-17,Completed
40930,4161,2023-05-25,Pending
40931,4977,2023-01-19,Completed
40932,3267,2023-02-03,Pending
40933,8789,2023-04-26,Completed
40934,8989,2023-10-17,Shipped
40935,3260,2023-06-10,Completed
40936,813,2023-12-14,Shipped
40937,6471,2023-10-13,Completed
40938,1196,2023-07-16,Completed
40939,7445,2023-01-15,Completed
40940,4436,2023-10-16,Pending
40941,4992,2023-06-08,Completed
40942,372,2023-09-15,Pending
40943,6936,2023-05-21,Pending
40944,4036,2023-07-29,Shipped
40945,2406,2023-12-01,Pending
40946,3091,2023-04-06,Shipped
40947,3775,2023-10-02,Pending
40948,2195,2023-02-20,Shipped
40949,6533,2023-06-27,Shipped
40950,9157,2023-09-18,Shipped
40951,2508,2023-11-12,Pending
40952,6823,2023-12-15,Shipped
40953,5567,2023-08-15,Completed
40954,672,2023-06-19,Pending
40955,3730,2023-02-26,Completed
40956,8660,2023-03-07,Completed
40957,6701,2023-04-16,Completed
40958,232,2023-09-23,Shipped
40959,3850,2023-04-06,Shipped
40960,8800,2023-02-11,Completed
40961,7149,2023-08-03,Completed
40962,9187,2023-10-01,Completed
40963,6482,2023-11-23,Shipped
40964,606,2023-09-01,Completed
40965,2688,2023-03-30,Shipped
40966,1412,2023-03-17,Completed
40967,5920,2023-08-26,Pending
40968,1152,2023-03-24,Pending
40969,5648,2023-09-19,Completed
40970,9842,2023-02-06,Pending
40971,2087,2023-03-20,Pending
40972,3743,2023-07-13,Completed
40973,3538,2023-09-29,Pending
40974,9254,2023-12-23,Shipped
40975,9555,2023-03-05,Completed
40976,4964,2023-11-24,Shipped
40977,2681,2023-03-05,Shipped
40978,791,2023-10-19,Completed
40979,978,2023-08-18,Completed
40980,3533,2023-09-24,Shipped
40981,2865,2023-07-18,Completed
40982,6279,2023-06-27,Shipped
40983,1413,2023-09-27,Completed
40984,3070,2023-02-17,Pending
40985,215,2023-12-16,Pending
40986,4253,2023-11-13,Pending
40987,1557,2023-03-20,Pending
40988,27,2023-01-09,Pending
40989,7953,2023-01-02,Pending
40990,2533,2023-10-04,Shipped
40991,1891,2023-10-18,Shipped
40992,1575,2023-09-30,Pending
40993,6977,2023-09-01,Completed
40994,1092,2023-01-19,Shipped
40995,7568,2023-01-23,Pending
40996,2849,2023-07-12,Completed
40997,7043,2023-08-27,Shipped
40998,8443,2023-01-05,Pending
40999,1734,2023-08-28,Shipped
41000,9550,2023-01-30,Completed
41001,6221,2023-06-22,Shipped
41002,3042,2023-09-16,Pending
41003,1966,2023-04-30,Shipped
41004,8414,2023-01-17,Shipped
41005,5035,2023-10-28,Shipped
41006,5245,2023-10-22,Completed
41007,9982,2023-09-05,Shipped
41008,9113,2023-10-13,Completed
41009,6871,2023-03-26,Shipped
41010,8473,2023-12-23,Shipped
41011,720,2023-08-14,Completed
41012,2121,2023-07-31,Shipped
41013,8513,2023-03-13,Shipped
41014,3582,2023-04-16,Pending
41015,1857,2023-01-05,Completed
41016,8023,2023-07-21,Completed
41017,2984,2023-10-19,Completed
41018,8340,2023-10-02,Pending
41019,1524,2023-06-06,Shipped
41020,2054,2023-06-07,Pending
41021,6244,2023-12-05,Completed
41022,9839,2023-05-04,Shipped
41023,7021,2023-03-17,Shipped
41024,578,2023-04-21,Completed
41025,9214,2023-04-25,Pending
41026,3930,2023-07-12,Pending
41027,7494,2023-01-27,Shipped
41028,2558,2023-06-10,Completed
41029,5453,2023-12-17,Completed
41030,4854,2023-09-04,Completed
41031,182,2023-07-28,Shipped
41032,2331,2023-02-16,Completed
41033,4896,2023-04-29,Pending
41034,9946,2023-06-07,Completed
41035,8127,2023-09-08,Completed
41036,2435,2023-10-05,Shipped
41037,398,2023-07-14,Pending
41038,9461,2023-10-26,Completed
41039,3951,2023-11-22,Pending
41040,7357,2023-07-22,Completed
41041,2282,2023-07-22,Completed
41042,2037,2023-06-03,Shipped
41043,1248,2023-07-20,Shipped
41044,4021,2023-01-13,Shipped
41045,9534,2024-01-01,Shipped
41046,3750,2023-09-13,Completed
41047,7164,2023-02-03,Shipped
41048,9775,2023-11-27,Pending
41049,5695,2023-12-23,Shipped
41050,2511,2023-10-29,Shipped
41051,8328,2023-08-22,Shipped
41052,1141,2023-07-09,Shipped
41053,9438,2023-01-27,Shipped
41054,3625,2023-06-10,Pending
41055,5713,2023-11-02,Pending
41056,9885,2023-08-31,Completed
41057,4356,2023-03-01,Shipped
41058,7230,2023-10-15,Shipped
41059,4204,2023-02-06,Shipped
41060,5214,2023-01-05,Completed
41061,479,2023-01-03,Completed
41062,7490,2023-09-11,Shipped
41063,1734,2023-11-17,Pending
41064,9811,2023-04-14,Shipped
41065,17,2023-06-20,Shipped
41066,6503,2023-04-15,Pending
41067,8887,2023-01-28,Shipped
41068,9057,2023-01-19,Pending
41069,680,2023-01-05,Completed
41070,3321,2023-03-20,Completed
41071,7060,2023-12-24,Shipped
41072,9213,2023-07-26,Pending
41073,961,2023-04-26,Completed
41074,1670,2023-10-09,Shipped
41075,7702,2023-11-28,Completed
41076,1854,2023-12-22,Completed
41077,8481,2023-09-01,Pending
41078,2104,2023-10-20,Shipped
41079,408,2023-04-18,Completed
41080,9859,2023-03-22,Completed
41081,33,2023-11-13,Completed
41082,205,2023-08-10,Pending
41083,4047,2023-09-30,Completed
41084,7762,2023-02-23,Pending
41085,3016,2023-04-19,Completed
41086,395,2023-05-05,Pending
41087,1231,2023-10-21,Completed
41088,1350,2023-10-01,Shipped
41089,6277,2023-09-28,Shipped
41090,5051,2023-09-21,Shipped
41091,3753,2023-06-16,Shipped
41092,8595,2023-02-10,Pending
41093,5401,2023-01-14,Pending
41094,955,2023-08-11,Completed
41095,6416,2023-10-23,Completed
41096,3423,2023-11-17,Pending
41097,4065,2023-09-16,Completed
41098,2918,2023-11-08,Shipped
41099,3037,2023-10-31,Shipped
41100,1239,2023-02-23,Pending
41101,11,2023-06-02,Pending
41102,4585,2023-02-16,Shipped
41103,4944,2023-10-01,Pending
41104,3657,2023-09-13,Shipped
41105,2532,2023-07-10,Completed
41106,160,2023-05-02,Completed
41107,1090,2023-09-16,Pending
41108,7057,2023-03-07,Shipped
41109,8559,2023-01-16,Shipped
41110,2206,2023-01-07,Shipped
41111,794,2023-05-06,Completed
41112,932,2023-08-01,Shipped
41113,90,2023-04-19,Completed
41114,6263,2023-10-01,Pending
41115,1504,2023-12-16,Pending
41116,3575,2023-08-17,Completed
41117,2883,2023-10-12,Pending
41118,2192,2023-11-22,Shipped
41119,8231,2023-11-09,Completed
41120,4561,2023-07-05,Shipped
41121,5957,2023-12-10,Pending
41122,9994,2023-04-25,Completed
41123,3063,2023-03-01,Pending
41124,8974,2023-04-08,Pending
41125,9077,2023-08-17,Shipped
41126,3903,2023-08-17,Shipped
41127,3185,2023-02-07,Shipped
41128,2507,2023-04-05,Completed
41129,1474,2023-04-28,Pending
41130,4174,2023-03-19,Pending
41131,9925,2023-06-19,Shipped
41132,5069,2023-05-21,Shipped
41133,1548,2023-06-09,Completed
41134,7934,2023-06-03,Completed
41135,1756,2023-10-09,Pending
41136,9113,2023-02-12,Shipped
41137,6332,2023-05-18,Pending
41138,4141,2023-11-19,Completed
41139,5551,2023-12-20,Completed
41140,2679,2023-01-07,Pending
41141,9177,2023-08-29,Completed
41142,9878,2023-01-24,Completed
41143,7996,2023-07-30,Completed
41144,838,2023-01-28,Pending
41145,944,2023-02-17,Shipped
41146,851,2023-02-06,Shipped
41147,180,2023-12-16,Completed
41148,8217,2023-11-10,Completed
41149,3657,2023-02-27,Pending
41150,6607,2023-07-08,Pending
41151,4679,2023-08-08,Completed
41152,7481,2023-08-30,Completed
41153,3998,2023-09-07,Completed
41154,4738,2023-12-06,Completed
41155,2632,2023-11-25,Completed
41156,507,2023-02-04,Pending
41157,9271,2023-10-01,Shipped
41158,5610,2023-04-13,Pending
41159,1303,2023-02-28,Completed
41160,1387,2023-12-25,Shipped
41161,7160,2023-03-22,Completed
41162,6248,2023-01-31,Shipped
41163,9415,2023-01-19,Pending
41164,7826,2023-12-16,Completed
41165,7236,2023-11-07,Pending
41166,4073,2023-04-21,Pending
41167,9150,2023-08-29,Shipped
41168,1306,2023-04-13,Pending
41169,3095,2023-01-10,Pending
41170,132,2023-02-06,Pending
41171,3044,2023-02-04,Pending
41172,1631,2023-04-25,Pending
41173,6881,2023-07-10,Pending
41174,8651,2023-04-13,Shipped
41175,7452,2023-07-16,Shipped
41176,9302,2023-09-18,Shipped
41177,7556,2023-01-31,Shipped
41178,2063,2023-12-03,Completed
41179,4021,2023-11-07,Shipped
41180,8156,2023-01-02,Completed
41181,4578,2023-02-07,Pending
41182,5104,2023-11-14,Shipped
41183,5480,2023-07-26,Shipped
41184,8816,2023-12-01,Completed
41185,6600,2023-10-19,Shipped
41186,4845,2023-08-18,Completed
41187,9331,2023-11-21,Pending
41188,8739,2023-10-07,Shipped
41189,6953,2023-05-06,Shipped
41190,7614,2023-03-09,Shipped
41191,6698,2023-05-24,Pending
41192,9264,2023-03-16,Pending
41193,1107,2023-04-18,Pending
41194,3279,2023-10-18,Completed
41195,8486,2023-02-08,Shipped
41196,7601,2023-06-18,Shipped
41197,7319,2023-05-05,Shipped
41198,7982,2023-01-30,Pending
41199,2776,2023-08-30,Shipped
41200,3982,2023-01-03,Pending
41201,2637,2023-02-19,Pending
41202,3074,2023-02-06,Shipped
41203,8599,2023-03-20,Shipped
41204,3577,2023-11-11,Completed
41205,2765,2023-08-03,Completed
41206,6832,2023-03-02,Completed
41207,5615,2023-10-09,Pending
41208,3358,2023-01-03,Completed
41209,2463,2023-05-11,Pending
41210,8165,2023-04-22,Completed
41211,1366,2023-09-29,Shipped
41212,1230,2023-05-17,Pending
41213,5904,2023-10-22,Shipped
41214,2358,2023-05-06,Completed
41215,768,2023-01-30,Completed
41216,6958,2023-12-19,Shipped
41217,3467,2023-01-18,Shipped
41218,5658,2023-03-27,Completed
41219,8508,2023-02-26,Shipped
41220,9423,2023-11-09,Shipped
41221,622,2023-04-24,Completed
41222,216,2023-03-08,Completed
41223,6898,2023-03-07,Completed
41224,1463,2023-10-05,Completed
41225,4242,2023-02-14,Completed
41226,4636,2023-03-06,Completed
41227,4916,2023-08-09,Pending
41228,723,2023-12-29,Shipped
41229,3847,2023-01-03,Pending
41230,3022,2023-12-06,Shipped
41231,8588,2023-09-01,Pending
41232,7136,2023-12-09,Shipped
41233,4572,2023-11-27,Shipped
41234,2517,2023-03-16,Completed
41235,3316,2023-10-26,Pending
41236,6488,2023-11-08,Shipped
41237,4672,2023-12-18,Completed
41238,701,2023-11-28,Completed
41239,7304,2023-07-18,Pending
41240,7547,2023-10-17,Completed
41241,369,2023-05-16,Shipped
41242,1267,2023-01-11,Shipped
41243,7123,2023-03-11,Pending
41244,6455,2023-05-31,Completed
41245,805,2023-11-02,Pending
41246,9385,2023-08-02,Completed
41247,4016,2023-10-25,Shipped
41248,525,2023-01-14,Pending
41249,2396,2023-06-09,Completed
41250,6607,2023-04-16,Pending
41251,2082,2023-01-25,Shipped
41252,1399,2023-11-01,Pending
41253,4463,2023-08-13,Pending
41254,1647,2023-09-05,Pending
41255,6940,2023-07-04,Completed
41256,7142,2023-07-20,Pending
41257,3605,2023-05-02,Completed
41258,6462,2023-08-17,Completed
41259,5432,2023-09-29,Pending
41260,6201,2023-08-22,Pending
41261,5956,2023-02-18,Completed
41262,375,2023-07-15,Pending
41263,244,2023-11-30,Shipped
41264,1975,2023-02-05,Pending
41265,8025,2023-10-28,Completed
41266,8398,2023-04-11,Completed
41267,3124,2023-02-12,Completed
41268,815,2023-09-27,Completed
41269,5184,2023-04-27,Shipped
41270,1142,2023-04-12,Shipped
41271,9247,2023-05-10,Completed
41272,5477,2023-03-10,Pending
41273,8817,2023-12-02,Pending
41274,5668,2023-03-16,Shipped
41275,9105,2023-06-05,Completed
41276,2245,2023-06-26,Completed
41277,6193,2023-01-18,Completed
41278,7512,2023-08-09,Completed
41279,3138,2023-11-17,Completed
41280,7020,2023-11-27,Completed
41281,7827,2023-02-26,Shipped
41282,5217,2023-08-06,Shipped
41283,5106,2023-02-17,Completed
41284,1500,2023-07-31,Shipped
41285,364,2023-11-26,Shipped
41286,8557,2023-04-05,Shipped
41287,8509,2023-04-04,Completed
41288,1723,2023-05-29,Completed
41289,3054,2023-03-01,Shipped
41290,8847,2023-03-05,Pending
41291,6059,2023-10-26,Shipped
41292,1479,2023-10-26,Shipped
41293,4076,2023-10-25,Completed
41294,9729,2023-09-07,Completed
41295,4415,2023-12-11,Completed
41296,8465,2023-10-04,Pending
41297,2259,2023-06-20,Shipped
41298,5462,2023-03-02,Shipped
41299,9277,2023-07-24,Pending
41300,2078,2023-05-01,Shipped
41301,909,2023-03-28,Pending
41302,1685,2023-07-05,Completed
41303,9691,2023-12-10,Shipped
41304,1674,2023-11-01,Completed
41305,8563,2023-06-21,Completed
41306,6253,2023-01-17,Pending
41307,9542,2023-02-23,Shipped
41308,2473,2023-01-04,Pending
41309,430,2023-03-31,Pending
41310,7800,2023-09-18,Shipped
41311,8745,2023-03-09,Shipped
41312,9282,2023-07-11,Shipped
41313,4114,2023-08-07,Completed
41314,1149,2023-02-05,Pending
41315,4101,2023-08-20,Shipped
41316,6242,2023-12-20,Pending
41317,8434,2023-12-02,Completed
41318,1742,2023-12-13,Completed
41319,1072,2023-11-05,Pending
41320,2074,2023-09-16,Pending
41321,6379,2023-03-18,Pending
41322,5368,2023-01-03,Completed
41323,5890,2024-01-01,Pending
41324,3978,2023-06-17,Pending
41325,5578,2023-12-24,Completed
41326,7122,2023-06-14,Completed
41327,1918,2023-11-16,Pending
41328,2104,2023-11-07,Pending
41329,379,2023-06-16,Completed
41330,5091,2023-08-18,Completed
41331,2043,2023-09-19,Shipped
41332,9356,2023-08-03,Shipped
41333,4125,2023-07-16,Pending
41334,9737,2023-07-02,Completed
41335,1931,2023-02-20,Pending
41336,9573,2023-01-14,Completed
41337,9028,2023-04-26,Completed
41338,3266,2023-10-28,Pending
41339,7405,2023-08-13,Shipped
41340,6679,2023-02-18,Pending
41341,5654,2023-07-02,Shipped
41342,2456,2023-10-14,Shipped
41343,8616,2023-12-28,Pending
41344,6870,2023-12-18,Completed
41345,6969,2023-05-08,Completed
41346,3553,2023-02-01,Completed
41347,6206,2023-02-21,Pending
41348,978,2023-12-14,Shipped
41349,3714,2023-05-31,Completed
41350,921,2023-06-11,Shipped
41351,6001,2023-05-28,Pending
41352,8565,2023-04-04,Shipped
41353,5000,2023-08-23,Completed
41354,4233,2023-11-05,Pending
41355,363,2023-07-21,Shipped
41356,498,2023-07-03,Pending
41357,6782,2023-05-04,Pending
41358,8674,2023-04-25,Shipped
41359,540,2023-03-22,Shipped
41360,48,2023-09-06,Completed
41361,1523,2023-04-25,Shipped
41362,7529,2023-12-24,Pending
41363,9181,2023-01-05,Completed
41364,3974,2023-05-15,Completed
41365,5219,2023-04-01,Pending
41366,3580,2023-02-10,Completed
41367,3106,2023-04-17,Shipped
41368,6991,2023-05-04,Shipped
41369,4131,2023-08-22,Pending
41370,9928,2023-11-19,Completed
41371,5227,2023-01-28,Shipped
41372,134,2023-12-07,Pending
41373,4403,2023-03-01,Pending
41374,6501,2023-05-20,Completed
41375,3016,2023-10-01,Shipped
41376,6842,2023-10-30,Pending
41377,6350,2023-08-18,Completed
41378,736,2023-02-04,Completed
41379,4111,2023-06-21,Completed
41380,5512,2023-05-15,Pending
41381,1768,2023-06-03,Shipped
41382,7625,2023-12-02,Completed
41383,1634,2023-07-27,Completed
41384,4224,2023-04-12,Completed
41385,9806,2023-05-04,Pending
41386,7382,2023-03-14,Completed
41387,193,2023-07-03,Completed
41388,3365,2023-02-27,Shipped
41389,909,2023-03-28,Pending
41390,8742,2023-04-08,Completed
41391,7435,2023-12-16,Shipped
41392,2321,2023-04-30,Pending
41393,1641,2023-08-12,Pending
41394,3868,2023-10-21,Pending
41395,597,2023-12-14,Shipped
41396,549,2023-08-09,Pending
41397,9276,2023-02-17,Completed
41398,1795,2023-08-23,Shipped
41399,6608,2023-06-30,Completed
41400,1322,2023-08-16,Completed
41401,3775,2023-03-28,Shipped
41402,7386,2023-05-19,Shipped
41403,2299,2023-12-22,Shipped
41404,5643,2023-12-02,Pending
41405,8090,2023-07-18,Completed
41406,7294,2023-09-24,Completed
41407,9151,2023-04-19,Completed
41408,7982,2023-02-12,Shipped
41409,1666,2023-08-15,Pending
41410,1863,2023-05-10,Completed
41411,4935,2023-05-23,Pending
41412,2869,2023-05-31,Completed
41413,315,2023-06-26,Shipped
41414,8925,2023-06-18,Completed
